male words normalized
0.07407407407407407
0.0
0.029850746268656716
0.0
0.0
0.04918032786885246
0.06153846153846154
0.014925373134328358
0.058823529411764705
0.0
0.0
0.03333333333333333
0.030303030303030304
0.03125
0.0
0.08333333333333333
0.0
0.05970149253731343
0.0784313725490196
0.05454545454545454
0.09090909090909091
0.0
0.0
0.04477611940298507
0.018867924528301886
0.03773584905660377
0.02
0.017241379310344827
0.1875
0.019230769230769232
0.018518518518518517
0.5
0.022222222222222223
0.043478260869565216
0.14285714285714285
0.0
0.25
0.0
0.0
0.0
0.058823529411764705
0.0
0.0
0.018518518518518517
0.0
0.038461538461538464
0.0
0.08771929824561403
0.057692307692307696
0.06896551724137931
0.017241379310344827
0.043478260869565216
0.0
0.02040816326530612
0.5
0.02040816326530612
0.05405405405405406
0.02
0.0
0.047619047619047616
0.05128205128205128
0.045454545454545456
0.058823529411764705
0.0
0.034482758620689655
0.03225806451612903
0.030303030303030304
0.06896551724137931
0.125
0.0
0.03333333333333333
0.058823529411764705
0.0
0.04838709677419355
0.05
0.0
0.07272727272727272
0.0
0.0
0.06666666666666667
0.029850746268656716
0.03508771929824561
0.0
0.03636363636363636
0.08064516129032258
0.02
0.03225806451612903
0.034482758620689655
0.06349206349206349
0.023255813953488372
0.05
0.044444444444444446
0.02857142857142857
0.0
0.018518518518518517
0.034482758620689655
0.03225806451612903
0.06666666666666667
0.03278688524590164
0.027777777777777776
0.02127659574468085
0.034482758620689655
0.0
0.018867924528301886
0.04
0.02857142857142857
0.0
0.0
0.0
0.0
0.05084745762711865
0.0
0.06779661016949153
0.030303030303030304
0.02857142857142857
0.07017543859649122
0.078125
0.018518518518518517
0.07142857142857142
0.044444444444444446
0.0
0.017543859649122806
0.25
0.14285714285714285
0.0
0.021739130434782608
0.0
0.05263157894736842
0.25
0.0
0.0
0.08333333333333333
0.13043478260869565
0.07692307692307693
0.5
0.0
0.0
0.09090909090909091
0.0425531914893617
0.0
0.02
0.06779661016949153
0.0
0.07692307692307693
0.045454545454545456
0.038461538461538464
0.017857142857142856
0.0
0.058823529411764705
0.125
0.04838709677419355
0.03389830508474576
0.04477611940298507
0.03389830508474576
0.015384615384615385
0.014084507042253521
0.016666666666666666
0.2
0.06
0.03571428571428571
0.0
0.06451612903225806
0.0
0.0
0.25
0.0
0.05555555555555555
0.029411764705882353
0.045454545454545456
0.03333333333333333
0.0
0.08333333333333333
0.045454545454545456
0.01639344262295082
0.046511627906976744
0.13333333333333333
0.08196721311475409
0.1111111111111111
0.0
0.09090909090909091
0.01639344262295082
0.017543859649122806
0.0
0.0
0.03125
0.0
0.06451612903225806
0.0
0.0
0.06666666666666667
0.0
0.05084745762711865
0.061224489795918366
0.04918032786885246
0.0
0.0
0.012987012987012988
0.0
0.045454545454545456
0.05172413793103448
0.25
0.0
0.05263157894736842
0.0
0.0196078431372549
0.04
0.02702702702702703
0.018518518518518517
1.0
0.17391304347826086
0.023809523809523808
0.04477611940298507
0.022222222222222223
0.0
0.03571428571428571
0.09090909090909091
0.25
0.0
0.25
0.125
